VERSION, FILE_NAME, LOC, LOC_TOUCHED, NUMBER_OF_REVISIONS, LOC_ADDED, AVG_LOC_ADDED, NUMBER_OF_AUTHORS, MAX_LOC_ADDED, TOTAL_LOC_REMOVED, MAX_LOC_REMOVED, AVG_LOC_TOUCHED, BUGGY
4,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,40693,314,5,310,62.0,2,291,4,4,62,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,81369,325,8,294,36.75,4,260,31,13,40,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,2466,51,4,46,11.5,2,26,5,4,12,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,48800,170,1,170,170.0,1,170,0,0,170,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,55209,364,15,311,20.733333333333334,3,126,53,24,24,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,52995,294,4,287,71.75,2,241,7,4,73,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,32006,149,6,143,23.833333333333332,4,112,6,2,24,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,8800,62,2,55,27.5,2,48,7,7,31,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,75664,863,9,832,92.44444444444444,3,341,31,10,95,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,19072,96,3,91,30.333333333333332,3,76,5,3,32,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,66157,393,7,376,53.714285714285715,4,219,17,5,56,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,48546,325,5,297,59.4,2,272,28,24,65,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,10800,53,1,53,53.0,1,53,0,0,53,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,89503,324,6,316,52.666666666666664,4,305,8,3,54,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,11600,54,1,54,54.0,1,54,0,0,54,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,78952,384,6,346,57.666666666666664,4,268,38,13,64,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,11613,63,4,59,14.75,3,52,4,2,15,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,27015,52,4,29,7.25,2,17,23,16,13,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,55784,253,3,250,83.33333333333333,2,246,3,2,84,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,14400,68,2,66,33.0,2,64,2,2,34,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,46376,210,3,208,69.33333333333333,2,206,2,1,70,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,5472,64,2,63,31.5,2,62,1,1,32,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,5301,62,2,61,30.5,2,60,1,1,31,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,41040,331,2,326,163.0,2,321,5,5,165,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,93915,353,6,341,56.833333333333336,3,311,12,5,58,NO
4,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,8000,49,2,48,24.0,2,47,1,1,24,NO
4,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,22984,96,3,95,31.666666666666668,3,92,1,1,32,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java,25555,176,3,171,57.0,2,166,5,3,58,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java,21296,127,1,127,127.0,1,127,0,0,127,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ActiveLedgerManager.java,1837,84,1,84,84.0,1,84,0,0,84,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,15504,132,1,132,132.0,1,132,0,0,132,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,24813,106,6,85,14.166666666666666,3,39,21,17,17,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java,1842,100,2,99,49.5,1,94,1,1,50,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SubscribeReconnectCallback.java,3106,102,2,101,50.5,1,96,1,1,51,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java,1081,81,1,81,81.0,1,81,0,0,81,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java,1587,98,1,98,98.0,1,98,0,0,98,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreTable.java,6647,341,1,341,341.0,1,341,0,0,341,NO
4,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestCloseSubscription.java,1188,153,1,153,153.0,1,153,0,0,153,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,16187,171,7,142,20.285714285714285,4,113,29,14,24,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,7946,68,3,63,21.0,2,58,5,3,22,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,17477,153,7,140,20.0,4,122,13,4,21,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,55451,508,10,442,44.2,4,365,66,14,50,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,14025,141,8,124,15.5,4,98,17,5,17,NO
4,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java,75,70,1,70,70.0,1,70,0,0,70,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,1245,33,2,32,16.0,2,31,1,1,16,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,2739,34,2,33,16.5,2,32,1,1,17,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,38393,331,3,279,93.0,2,226,52,50,110,NO
4,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,30068,244,3,226,75.33333333333333,3,206,18,17,81,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java,2329,47,1,47,47.0,1,47,0,0,47,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java,2329,47,1,47,47.0,1,47,0,0,47,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java,2329,47,1,47,47.0,1,47,0,0,47,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java,2192,46,1,46,46.0,1,46,0,0,46,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,2107,51,2,47,23.5,1,47,4,4,25,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java,9013,30,6,17,2.8333333333333335,2,8,13,7,5,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java,14329,333,4,297,74.25,1,246,36,28,83,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java,10148,380,3,370,123.33333333333333,2,359,10,8,126,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,9907,164,5,85,17.0,3,45,79,38,32,NO
4,hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java,7851,553,3,395,131.66666666666666,2,231,158,155,184,NO
4,hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java,5334,397,3,284,94.66666666666667,2,171,113,111,132,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java,2765,174,4,153,38.25,1,131,21,19,43,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,444,545,1,545,545.0,1,545,0,0,545,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,48,81,1,81,81.0,1,81,0,0,81,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,120,168,1,168,168.0,1,168,0,0,168,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,345,487,1,487,487.0,1,487,0,0,487,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,82,124,1,124,124.0,1,124,0,0,124,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,432,536,1,536,536.0,1,536,0,0,536,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,84,133,1,133,133.0,1,133,0,0,133,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,123,151,1,151,151.0,1,151,0,0,151,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,83,147,1,147,147.0,1,147,0,0,147,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,26,126,1,126,126.0,1,126,0,0,126,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java,188,249,1,249,249.0,1,249,0,0,249,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,147,410,1,410,410.0,1,410,0,0,410,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,122,204,1,204,204.0,1,204,0,0,204,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,25,50,1,50,50.0,1,50,0,0,50,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java,107,184,1,184,184.0,1,184,0,0,184,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,6,61,1,61,61.0,1,61,0,0,61,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,77,167,1,167,167.0,1,167,0,0,167,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,24,80,1,80,80.0,1,80,0,0,80,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,39,83,1,83,83.0,1,83,0,0,83,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,299,547,1,547,547.0,1,547,0,0,547,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,105,198,1,198,198.0,1,198,0,0,198,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,80,140,1,140,140.0,1,140,0,0,140,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,100,178,1,178,178.0,1,178,0,0,178,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,36,67,1,67,67.0,1,67,0,0,67,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,82,138,1,138,138.0,1,138,0,0,138,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,108,170,1,170,170.0,1,170,0,0,170,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,41,87,1,87,87.0,1,87,0,0,87,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,85,1,85,85.0,1,85,0,0,85,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,122,178,1,178,178.0,1,178,0,0,178,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,11,75,1,75,75.0,1,75,0,0,75,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,160,209,1,209,209.0,1,209,0,0,209,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,14,57,1,57,57.0,1,57,0,0,57,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,353,521,1,521,521.0,1,521,0,0,521,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,361,573,1,573,573.0,1,573,0,0,573,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,106,148,1,148,148.0,1,148,0,0,148,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,103,173,1,173,173.0,1,173,0,0,173,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,83,147,1,147,147.0,1,147,0,0,147,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,376,763,1,763,763.0,1,763,0,0,763,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,150,209,1,209,209.0,1,209,0,0,209,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/util/Main.java,22,54,1,54,54.0,1,54,0,0,54,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java,10,38,1,38,38.0,1,38,0,0,38,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,41,98,1,98,98.0,1,98,0,0,98,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,14,38,1,38,38.0,1,38,0,0,38,NO
4,bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java,39,94,1,94,94.0,1,94,0,0,94,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,171,256,1,256,256.0,1,256,0,0,256,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,117,176,1,176,176.0,1,176,0,0,176,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,192,232,1,232,232.0,1,232,0,0,232,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,202,305,1,305,305.0,1,305,0,0,305,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,521,720,1,720,720.0,1,720,0,0,720,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,203,400,1,400,400.0,1,400,0,0,400,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java,31,74,1,74,74.0,1,74,0,0,74,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,142,178,1,178,178.0,1,178,0,0,178,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,81,163,1,163,163.0,1,163,0,0,163,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,39,88,1,88,88.0,1,88,0,0,88,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,74,117,1,117,117.0,1,117,0,0,117,NO
4,bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,32,60,1,60,60.0,1,60,0,0,60,NO
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,49435,239,3,227,75.66666666666667,1,177,12,8,79,NO
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,67488,303,3,288,96.0,2,260,15,13,101,NO
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,109408,646,7,553,79.0,4,425,93,55,92,NO
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,36768,342,5,240,48.0,3,137,102,94,68,NO
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,104747,966,9,662,73.55555555555556,5,294,304,171,107,NO
5,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,46635,321,6,242,40.333333333333336,2,211,79,72,53,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,284922,3147,53,1925,36.320754716981135,5,275,1222,370,59,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,6814,55,2,53,26.5,2,52,2,2,27,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,39153,148,7,112,16.0,5,58,36,29,21,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,1662,35,2,33,16.5,2,33,2,2,17,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,134375,1017,6,999,166.5,4,684,18,12,169,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,52535,42,4,27,6.75,2,12,15,12,10,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,51754,360,6,311,51.833333333333336,3,195,49,27,60,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,144185,1232,28,649,23.178571428571427,5,253,583,194,44,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,2700,40,1,40,40.0,1,40,0,0,40,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,76165,423,14,334,23.857142857142858,5,79,89,68,30,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,95271,454,7,422,60.285714285714285,4,228,32,17,64,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,371,51,1,51,51.0,1,51,0,0,51,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,97236,757,14,667,47.642857142857146,3,378,90,20,54,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,2312,32,1,32,32.0,1,32,0,0,32,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,11325,82,2,74,37.0,1,69,8,8,41,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,31042,318,13,253,19.46153846153846,3,183,65,22,24,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,97342,656,9,619,68.77777777777777,3,550,37,11,72,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,33356,172,5,166,33.2,2,157,6,2,34,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,61753,920,16,217,13.5625,4,92,703,541,57,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,2568,133,2,80,40.0,1,79,53,53,66,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,186025,1205,19,1064,56.0,4,712,141,21,63,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,3220,60,1,60,60.0,1,60,0,0,60,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,21234,293,11,111,10.090909090909092,3,36,182,109,26,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,14340,157,3,122,40.666666666666664,1,113,35,30,52,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,6665,60,3,56,18.666666666666668,1,53,4,3,20,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,20375,272,3,270,90.0,2,240,2,1,90,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,54979,32,5,22,4.4,3,12,10,6,6,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,4446,111,2,110,55.0,1,91,1,1,55,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,35026,0,1,0,0.0,1,0,0,0,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,5328,60,2,59,29.5,1,58,1,1,30,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,3330,44,1,44,44.0,1,44,0,0,44,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,3180,108,1,108,108.0,1,108,0,0,108,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,12211,297,6,155,25.833333333333332,3,113,142,113,49,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,95236,95,9,86,9.555555555555555,3,12,9,8,10,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,91633,1568,25,903,36.12,4,401,665,401,62,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,147813,1924,25,1358,54.32,4,714,566,221,76,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,60357,195,12,155,12.916666666666666,5,111,40,12,16,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,12150,19,3,12,4.0,2,9,7,4,6,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,47063,69,9,38,4.222222222222222,4,16,31,16,7,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,4451,83,6,56,9.333333333333334,3,25,27,11,13,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,34383,297,4,285,71.25,1,274,12,7,74,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,28554,200,14,85,6.071428571428571,4,26,115,32,14,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,10504,51,7,25,3.5714285714285716,4,7,26,10,7,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,16706,101,4,50,12.5,3,46,51,46,25,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,14014,189,5,168,33.6,2,112,21,19,37,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,47291,612,4,517,129.25,1,298,95,89,153,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,212324,2526,34,1479,43.5,5,520,1047,520,74,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,94713,659,23,478,20.782608695652176,5,154,181,52,28,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,45017,257,13,153,11.76923076923077,4,42,104,32,19,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,40955,239,15,114,7.6,4,36,125,65,15,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,20012,57,6,38,6.333333333333333,4,26,19,9,9,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,40917,174,11,109,9.909090909090908,4,42,65,32,15,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,60530,807,20,499,24.95,4,139,308,139,40,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,32420,264,14,195,13.928571428571429,3,101,69,23,18,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,16458,116,4,111,27.75,2,78,5,3,29,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,22476,102,5,62,12.4,3,30,40,22,20,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,19834,2,2,1,0.5,2,1,1,1,1,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,22089,250,9,243,27.0,3,61,7,4,27,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,28401,411,13,363,27.923076923076923,4,216,48,36,31,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,73272,791,20,743,37.15,4,377,48,11,39,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,1300,27,1,27,27.0,1,27,0,0,27,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,13974,95,3,92,30.666666666666668,1,84,3,2,31,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,72013,689,14,495,35.357142857142854,3,251,194,150,49,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,36499,355,8,254,31.75,3,193,101,34,44,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,12102,102,4,97,24.25,2,72,5,5,25,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,110459,878,11,672,61.09090909090909,3,514,206,113,79,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,12266,103,4,98,24.5,2,72,5,5,25,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,42685,330,7,287,41.0,3,204,43,18,47,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,7779,376,4,284,71.0,2,144,92,84,94,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,35926,430,7,341,48.714285714285715,2,145,89,39,61,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,4071,109,3,109,36.333333333333336,1,64,0,0,36,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,37128,903,2,752,376.0,2,691,151,151,451,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,78640,691,14,628,44.857142857142854,4,394,63,21,49,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,9116,75,2,72,36.0,1,65,3,3,37,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,4128,22,1,9,9.0,1,9,13,13,22,NO
