@RELATION file_train_step_4

@ATTRIBUTE LOC REAL
@ATTRIBUTE LOC_TOUCHED REAL
@ATTRIBUTE NUMBER_OF_REVISIONS REAL
@ATTRIBUTE LOC_ADDED REAL
@ATTRIBUTE AVG_LOC_ADDED REAL
@ATTRIBUTE NUMBER_OF_AUTHORS REAL
@ATTRIBUTE MAX_LOC_ADDED REAL
@ATTRIBUTE TOTAL_LOC_REMOVED REAL
@ATTRIBUTE MAX_LOC_REMOVED REAL
@ATTRIBUTE AVG_LOC_TOUCHED REAL
@ATTRIBUTE BUGGY {NO, YES}

@DATA
50,54,2,52,26.0,2,50,2,2,27,NO
153,358,6,303,50.5,2,153,55,24,59,NO
213,231,5,227,45.4,2,213,4,4,46,NO
204,30,4,16,4.0,3,6,14,5,7,NO
16,24,4,19,4.75,2,16,5,4,6,NO
122,0,0,0,0.0,0,0,0,0,0,NO
163,26,4,20,5.0,2,10,6,4,6,NO
178,41,3,34,11.333333333333334,2,27,7,4,13,YES
80,19,3,15,5.0,2,9,4,2,6,NO
22,0,0,0,0.0,0,0,0,0,0,NO
187,675,9,646,71.77777777777777,3,276,29,9,75,NO
44,12,1,10,10.0,1,10,2,2,12,NO
93,202,4,190,47.5,3,176,12,5,50,NO
206,52,4,24,6.0,2,15,28,24,13,YES
27,0,0,0,0.0,0,0,0,0,0,NO
223,8,3,5,1.6666666666666667,3,3,3,2,2,NO
29,0,0,0,0.0,0,0,0,0,0,NO
195,88,4,61,15.25,3,39,27,11,22,NO
28,9,2,6,3.0,1,4,3,2,4,NO
146,48,4,29,7.25,2,17,19,16,12,NO
182,7,2,4,2.0,2,2,3,2,3,YES
36,0,0,0,0.0,0,0,0,0,0,NO
136,4,2,2,1.0,2,1,2,1,2,YES
32,34,2,33,16.5,2,32,1,1,17,NO
31,33,2,32,16.0,2,31,1,1,16,NO
240,250,2,245,122.5,2,240,5,5,125,NO
230,28,2,20,10.0,2,15,8,5,14,NO
20,2,1,1,1.0,1,1,1,1,2,NO
57,2,1,2,2.0,1,2,0,0,2,NO
95,4,1,2,2.0,1,2,2,2,4,NO
88,0,0,0,0.0,0,0,0,0,0,NO
11,11,1,11,11.0,1,11,0,0,11,NO
68,0,0,0,0.0,0,0,0,0,0,NO
79,0,0,0,0.0,0,0,0,0,0,NO
51,55,2,54,27.0,1,51,1,1,27,NO
50,54,2,53,26.5,1,50,1,1,27,NO
47,47,1,47,47.0,1,47,0,0,47,NO
69,69,1,69,69.0,1,69,0,0,69,NO
289,289,1,289,289.0,1,289,0,0,289,NO
108,108,1,108,108.0,1,108,0,0,108,NO
58,11,2,5,2.5,1,3,6,4,5,NO
29,0,0,0,0.0,0,0,0,0,0,NO
66,8,2,3,1.5,1,2,5,4,4,NO
202,73,4,40,10.0,2,15,33,13,18,NO
53,17,3,10,3.333333333333333,1,6,7,5,5,NO
15,15,1,15,15.0,1,15,0,0,15,NO
5,0,0,0,0.0,0,0,0,0,0,NO
11,0,0,0,0.0,0,0,0,0,0,NO
178,0,0,0,0.0,0,0,0,0,0,NO
141,0,0,0,0.0,0,0,0,0,0,NO
17,0,0,0,0.0,0,0,0,0,0,NO
17,0,0,0,0.0,0,0,0,0,0,NO
17,0,0,0,0.0,0,0,0,0,0,NO
16,0,0,0,0.0,0,0,0,0,0,NO
14,0,0,0,0.0,0,0,0,0,0,NO
168,0,0,0,0.0,0,0,0,0,0,NO
227,5,1,3,3.0,1,3,2,2,5,YES
373,7,1,4,4.0,1,4,3,3,7,YES
87,9,1,5,5.0,1,5,4,4,9,YES
288,3,1,2,2.0,1,2,1,1,3,YES
128,0,0,0,0.0,0,0,0,0,0,NO
901,12,2,9,4.5,2,8,3,3,6,YES
21,0,0,0,0.0,0,0,0,0,0,NO
111,5,1,4,4.0,1,4,1,1,5,YES
5,0,0,0,0.0,0,0,0,0,0,NO
687,45,1,44,44.0,1,44,1,1,45,NO
125,0,0,0,0.0,0,0,0,0,0,NO
202,14,1,8,8.0,1,8,6,6,14,YES
367,7,1,4,4.0,1,4,3,3,7,YES
9,0,0,0,0.0,0,0,0,0,0,NO
259,8,2,7,3.5,2,5,1,1,4,YES
322,3,1,2,2.0,1,2,1,1,3,YES
7,0,0,0,0.0,0,0,0,0,0,NO
380,0,0,0,0.0,0,0,0,0,0,NO
8,0,0,0,0.0,0,0,0,0,0,NO
39,0,0,0,0.0,0,0,0,0,0,NO
116,2,1,1,1.0,1,1,1,1,2,YES
364,0,0,0,0.0,0,0,0,0,0,NO
106,3,1,2,2.0,1,2,1,1,3,YES
16,0,0,0,0.0,0,0,0,0,0,NO
4,0,0,0,0.0,0,0,0,0,0,NO
712,35,3,15,5.0,2,11,20,13,11,YES
10,0,0,0,0.0,0,0,0,0,0,NO
29,0,0,0,0.0,0,0,0,0,0,NO
48,0,0,0,0.0,0,0,0,0,0,NO
23,0,0,0,0.0,0,0,0,0,0,NO
158,0,0,0,0.0,0,0,0,0,0,YES
133,0,0,0,0.0,0,0,0,0,0,NO
18,0,0,0,0.0,0,0,0,0,0,NO
83,0,0,0,0.0,0,0,0,0,0,NO
24,0,0,0,0.0,0,0,0,0,0,NO
15,0,0,0,0.0,0,0,0,0,0,NO
60,0,0,0,0.0,0,0,0,0,0,YES
29,0,0,0,0.0,0,0,0,0,0,NO
258,0,0,0,0.0,0,0,0,0,0,YES
237,0,0,0,0.0,0,0,0,0,0,YES
396,13,2,10,5.0,1,6,3,3,6,YES
201,6,2,5,2.5,2,4,1,1,3,YES
30,0,0,0,0.0,0,0,0,0,0,NO
115,0,0,0,0.0,0,0,0,0,0,NO
15,0,0,0,0.0,0,0,0,0,0,NO
183,0,0,0,0.0,0,0,0,0,0,NO
62,0,0,0,0.0,0,0,0,0,0,NO
27,0,0,0,0.0,0,0,0,0,0,NO
39,0,0,0,0.0,0,0,0,0,0,NO
77,0,0,0,0.0,0,0,0,0,0,NO
278,0,0,0,0.0,0,0,0,0,0,NO
564,9,1,5,5.0,1,5,4,4,9,YES
304,53,2,37,18.5,2,33,16,13,26,YES
116,0,0,0,0.0,0,0,0,0,0,NO
93,47,1,29,29.0,1,29,18,18,47,YES
51,3,1,2,2.0,1,2,1,1,3,YES
105,0,0,0,0.0,0,0,0,0,0,YES
262,35,1,19,19.0,1,19,16,16,35,YES
83,0,0,0,0.0,0,0,0,0,0,NO
65,0,0,0,0.0,0,0,0,0,0,NO
68,0,0,0,0.0,0,0,0,0,0,NO
47,0,0,0,0.0,0,0,0,0,0,NO
89,0,0,0,0.0,0,0,0,0,0,NO
89,7,2,4,2.0,2,3,3,2,3,YES
244,7,4,2,0.5,3,1,5,3,1,YES
4,0,0,0,0.0,0,0,0,0,0,NO
44,0,0,0,0.0,0,0,0,0,0,NO
181,2,1,1,1.0,1,1,1,1,2,YES
102,0,0,0,0.0,0,0,0,0,0,YES
57,0,0,0,0.0,0,0,0,0,0,NO
306,2,1,1,1.0,1,1,1,1,2,YES
58,0,0,0,0.0,0,0,0,0,0,NO
126,0,0,0,0.0,0,0,0,0,0,NO
49,0,0,0,0.0,0,0,0,0,0,YES
134,10,1,6,6.0,1,6,4,4,10,YES
25,0,0,0,0.0,0,0,0,0,0,NO
474,0,0,0,0.0,0,0,0,0,0,YES
463,2,1,1,1.0,1,1,1,1,2,YES
42,0,0,0,0.0,0,0,0,0,0,NO
43,0,0,0,0.0,0,0,0,0,0,NO
65,0,0,0,0.0,0,0,0,0,0,YES
285,0,0,0,0.0,0,0,0,0,0,NO
143,0,0,0,0.0,0,0,0,0,0,NO
13,0,0,0,0.0,0,0,0,0,0,NO
4,0,0,0,0.0,0,0,0,0,0,NO
31,0,0,0,0.0,0,0,0,0,0,NO
13,0,0,0,0.0,0,0,0,0,0,NO
12,0,0,0,0.0,0,0,0,0,0,NO
20,0,0,0,0.0,0,0,0,0,0,NO
20,0,0,0,0.0,0,0,0,0,0,NO
22,0,0,0,0.0,0,0,0,0,0,NO
89,0,0,0,0.0,0,0,0,0,0,NO
107,3,1,2,2.0,1,2,1,1,3,YES
143,0,0,0,0.0,0,0,0,0,0,NO
216,3,1,2,2.0,1,2,1,1,3,YES
138,142,2,140,70.0,2,138,2,2,71,NO
80,165,2,158,79.0,2,80,7,7,82,NO
62,167,2,151,75.5,2,126,16,16,83,NO
239,244,2,242,121.0,2,239,2,2,122,NO
481,258,2,15,7.5,2,10,243,243,129,YES
56,10,2,2,1.0,2,2,8,4,5,YES
10,1,1,0,0.0,1,0,1,1,1,YES
59,0,0,0,0.0,0,0,0,0,0,NO
3670,0,0,0,0.0,0,0,0,0,0,NO
509,177,3,78,26.0,2,77,99,96,59,YES
16,33,2,28,14.0,2,16,5,5,16,NO
107,39,1,0,0.0,1,0,39,39,39,YES
399,9,2,8,4.0,1,6,1,1,4,YES
210,3,1,3,3.0,1,3,0,0,3,YES
200,0,0,0,0.0,0,0,0,0,0,NO
95,0,0,0,0.0,0,0,0,0,0,NO
20,0,0,0,0.0,0,0,0,0,0,NO
33,0,0,0,0.0,0,0,0,0,0,NO
274,2,1,2,2.0,1,2,0,0,2,YES
104,0,0,0,0.0,0,0,0,0,0,NO
84,0,0,0,0.0,0,0,0,0,0,NO
39,0,0,0,0.0,0,0,0,0,0,NO
16,0,0,0,0.0,0,0,0,0,0,NO
87,0,0,0,0.0,0,0,0,0,0,NO
30,0,0,0,0.0,0,0,0,0,0,NO
396,15,1,8,8.0,1,8,7,7,15,YES
40,0,0,0,0.0,0,0,0,0,0,NO
194,5,1,3,3.0,1,3,2,2,5,YES
22,0,0,0,0.0,0,0,0,0,0,NO
14,0,0,0,0.0,0,0,0,0,0,NO
69,0,0,0,0.0,0,0,0,0,0,NO
69,0,0,0,0.0,0,0,0,0,0,NO
15,0,0,0,0.0,0,0,0,0,0,NO
67,0,0,0,0.0,0,0,0,0,0,NO
20,0,0,0,0.0,0,0,0,0,0,NO
57,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
130,0,0,0,0.0,0,0,0,0,0,YES
28,0,0,0,0.0,0,0,0,0,0,NO
21,0,0,0,0.0,0,0,0,0,0,NO
48,2,1,2,2.0,1,2,0,0,2,YES
7,0,0,0,0.0,0,0,0,0,0,NO
201,9,1,6,6.0,1,6,3,3,9,YES
405,0,0,0,0.0,0,0,0,0,0,NO
181,0,0,0,0.0,0,0,0,0,0,NO
241,0,0,0,0.0,0,0,0,0,0,NO
58,0,0,0,0.0,0,0,0,0,0,NO
170,0,0,0,0.0,0,0,0,0,0,NO
84,0,0,0,0.0,0,0,0,0,0,NO
269,1,1,1,1.0,1,1,0,0,1,YES
46,0,0,0,0.0,0,0,0,0,0,NO
205,0,0,0,0.0,0,0,0,0,0,NO
147,0,0,0,0.0,0,0,0,0,0,NO
34,0,0,0,0.0,0,0,0,0,0,NO
599,0,0,0,0.0,0,0,0,0,0,NO
156,0,0,0,0.0,0,0,0,0,0,YES
13,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
205,53,1,49,49.0,1,49,4,4,53,YES
34,0,0,0,0.0,0,0,0,0,0,NO
160,0,0,0,0.0,0,0,0,0,0,NO
255,0,0,0,0.0,0,0,0,0,0,YES
293,0,0,0,0.0,0,0,0,0,0,NO
252,0,0,0,0.0,0,0,0,0,0,NO
62,0,0,0,0.0,0,0,0,0,0,NO
227,8,1,4,4.0,1,4,4,4,8,YES
133,0,0,0,0.0,0,0,0,0,0,YES
102,4,1,2,2.0,1,2,2,2,4,YES
18,18,1,18,18.0,1,18,0,0,18,YES
52,0,0,0,0.0,0,0,0,0,0,YES
238,1,1,1,1.0,1,1,0,0,1,YES
39,0,0,0,0.0,0,0,0,0,0,NO
32,0,0,0,0.0,0,0,0,0,0,NO
79,0,0,0,0.0,0,0,0,0,0,NO
456,0,0,0,0.0,0,0,0,0,0,NO
14,0,0,0,0.0,0,0,0,0,0,NO
63,0,0,0,0.0,0,0,0,0,0,YES
75,20,1,6,6.0,1,6,14,14,20,NO
216,0,0,0,0.0,0,0,0,0,0,NO
274,0,0,0,0.0,0,0,0,0,0,NO
192,43,1,43,43.0,1,43,0,0,43,YES
34,0,0,0,0.0,0,0,0,0,0,NO
303,0,0,0,0.0,0,0,0,0,0,NO
163,0,0,0,0.0,0,0,0,0,0,NO
32,0,0,0,0.0,0,0,0,0,0,NO
64,0,0,0,0.0,0,0,0,0,0,NO
551,0,0,0,0.0,0,0,0,0,0,NO
406,0,0,0,0.0,0,0,0,0,0,NO
174,0,0,0,0.0,0,0,0,0,0,NO
20,0,0,0,0.0,0,0,0,0,0,NO
330,0,0,0,0.0,0,0,0,0,0,NO
202,0,0,0,0.0,0,0,0,0,0,NO
261,0,0,0,0.0,0,0,0,0,0,NO
157,0,0,0,0.0,0,0,0,0,0,NO
759,0,0,0,0.0,0,0,0,0,0,NO
76,3,2,1,0.5,2,1,2,2,1,YES
44,0,0,0,0.0,0,0,0,0,0,NO
148,0,0,0,0.0,0,0,0,0,0,NO
62,0,0,0,0.0,0,0,0,0,0,NO
34,0,0,0,0.0,0,0,0,0,0,NO
43,0,0,0,0.0,0,0,0,0,0,YES
71,0,0,0,0.0,0,0,0,0,0,NO
77,0,0,0,0.0,0,0,0,0,0,NO
32,0,0,0,0.0,0,0,0,0,0,NO
26,0,0,0,0.0,0,0,0,0,0,NO
27,0,0,0,0.0,0,0,0,0,0,NO
118,23,1,23,23.0,1,23,0,0,23,NO
455,0,0,0,0.0,0,0,0,0,0,NO
97,1,1,1,1.0,1,1,0,0,1,YES
52,0,0,0,0.0,0,0,0,0,0,NO
28,0,0,0,0.0,0,0,0,0,0,NO
298,298,1,298,298.0,1,298,0,0,298,NO
43,43,1,43,43.0,1,43,0,0,43,NO
37,37,1,37,37.0,1,37,0,0,37,NO
67,67,1,67,67.0,1,67,0,0,67,NO
76,76,1,76,76.0,1,76,0,0,76,NO
51,51,1,51,51.0,1,51,0,0,51,NO
29,29,1,29,29.0,1,29,0,0,29,NO
1467,1491,2,1479,739.5,2,1467,12,12,745,YES
115,115,1,115,115.0,1,115,0,0,115,NO
50,50,1,50,50.0,1,50,0,0,50,NO
11,11,1,11,11.0,1,11,0,0,11,NO
547,547,1,547,547.0,1,547,0,0,547,NO
215,215,1,215,215.0,1,215,0,0,215,NO
617,617,1,617,617.0,1,617,0,0,617,NO
314,314,1,314,314.0,1,314,0,0,314,NO
117,117,1,117,117.0,1,117,0,0,117,NO
630,630,1,630,630.0,1,630,0,0,630,NO
90,90,1,90,90.0,1,90,0,0,90,NO
996,996,1,996,996.0,1,996,0,0,996,NO
115,115,1,115,115.0,1,115,0,0,115,NO
136,136,1,136,136.0,1,136,0,0,136,NO
22,22,1,22,22.0,1,22,0,0,22,NO
4,4,1,4,4.0,1,4,0,0,4,NO
135,135,1,135,135.0,1,135,0,0,135,NO
35,35,1,35,35.0,1,35,0,0,35,NO
52,52,1,52,52.0,1,52,0,0,52,NO
381,381,1,381,381.0,1,381,0,0,381,NO
145,145,1,145,145.0,1,145,0,0,145,NO
25,25,1,25,25.0,1,25,0,0,25,NO
14,14,1,14,14.0,1,14,0,0,14,NO
212,212,1,212,212.0,1,212,0,0,212,NO
40,40,1,40,40.0,1,40,0,0,40,NO
32,32,1,32,32.0,1,32,0,0,32,NO
254,254,1,254,254.0,1,254,0,0,254,NO
36,36,1,36,36.0,1,36,0,0,36,NO
104,104,1,104,104.0,1,104,0,0,104,NO
476,483,2,481,240.5,2,476,2,2,241,YES
44,44,1,44,44.0,1,44,0,0,44,NO
64,64,1,64,64.0,1,64,0,0,64,NO
50,50,1,50,50.0,1,50,0,0,50,NO
124,126,2,125,62.5,2,124,1,1,63,YES
44,44,1,44,44.0,1,44,0,0,44,NO
215,215,1,215,215.0,1,215,0,0,215,NO
83,83,1,83,83.0,1,83,0,0,83,NO
182,182,1,182,182.0,1,182,0,0,182,NO
38,38,1,38,38.0,1,38,0,0,38,NO
43,43,1,43,43.0,1,43,0,0,43,NO
30,30,1,30,30.0,1,30,0,0,30,NO
635,635,1,635,635.0,1,635,0,0,635,NO
42,42,1,42,42.0,1,42,0,0,42,NO
92,92,1,92,92.0,1,92,0,0,92,NO
347,347,1,347,347.0,1,347,0,0,347,NO
66,66,1,66,66.0,1,66,0,0,66,NO
40,40,1,40,40.0,1,40,0,0,40,NO
38,38,1,38,38.0,1,38,0,0,38,NO
142,142,1,142,142.0,1,142,0,0,142,NO
67,67,1,67,67.0,1,67,0,0,67,NO
82,82,1,82,82.0,1,82,0,0,82,NO
111,111,1,111,111.0,1,111,0,0,111,NO
108,108,1,108,108.0,1,108,0,0,108,NO
57,57,1,57,57.0,1,57,0,0,57,NO
8,8,1,8,8.0,1,8,0,0,8,NO
54,54,1,54,54.0,1,54,0,0,54,NO
14,14,1,14,14.0,1,14,0,0,14,NO
202,202,1,202,202.0,1,202,0,0,202,NO
187,187,1,187,187.0,1,187,0,0,187,NO
268,268,1,268,268.0,1,268,0,0,268,NO
137,137,1,137,137.0,1,137,0,0,137,NO
141,141,1,141,141.0,1,141,0,0,141,NO
67,67,1,67,67.0,1,67,0,0,67,NO
124,124,1,124,124.0,1,124,0,0,124,NO
50,50,1,50,50.0,1,50,0,0,50,NO
105,105,1,105,105.0,1,105,0,0,105,NO
164,164,1,164,164.0,1,164,0,0,164,NO
15,15,1,15,15.0,1,15,0,0,15,NO
57,57,1,57,57.0,1,57,0,0,57,NO
73,73,1,73,73.0,1,73,0,0,73,NO
9,9,1,9,9.0,1,9,0,0,9,NO
21,21,1,21,21.0,1,21,0,0,21,NO
12,12,1,12,12.0,1,12,0,0,12,NO
433,433,1,433,433.0,1,433,0,0,433,NO
112,112,1,112,112.0,1,112,0,0,112,NO
139,139,1,139,139.0,1,139,0,0,139,NO
83,83,1,83,83.0,1,83,0,0,83,NO
95,95,1,95,95.0,1,95,0,0,95,NO
43,43,1,43,43.0,1,43,0,0,43,NO
73,73,1,73,73.0,1,73,0,0,73,NO
74,74,1,74,74.0,1,74,0,0,74,NO
157,157,1,157,157.0,1,157,0,0,157,NO
65,65,1,65,65.0,1,65,0,0,65,NO
92,92,1,92,92.0,1,92,0,0,92,NO
50,52,2,51,25.5,2,50,1,1,26,YES
132,132,1,132,132.0,1,132,0,0,132,NO
138,138,1,138,138.0,1,138,0,0,138,NO
56,56,1,56,56.0,1,56,0,0,56,NO
97,97,1,97,97.0,1,97,0,0,97,NO
95,95,1,95,95.0,1,95,0,0,95,NO
38,38,1,38,38.0,1,38,0,0,38,NO
26,26,1,26,26.0,1,26,0,0,26,NO
39,39,1,39,39.0,1,39,0,0,39,NO
50,50,1,50,50.0,1,50,0,0,50,NO
16,16,1,16,16.0,1,16,0,0,16,NO
136,136,1,136,136.0,1,136,0,0,136,NO
25,25,1,25,25.0,1,25,0,0,25,NO
31,31,1,31,31.0,1,31,0,0,31,NO
15,15,1,15,15.0,1,15,0,0,15,NO
98,98,1,98,98.0,1,98,0,0,98,NO
175,175,1,175,175.0,1,175,0,0,175,NO
66,66,1,66,66.0,1,66,0,0,66,NO
14,14,1,14,14.0,1,14,0,0,14,NO
65,65,1,65,65.0,1,65,0,0,65,NO
113,113,1,113,113.0,1,113,0,0,113,NO
46,46,1,46,46.0,1,46,0,0,46,NO
36,36,1,36,36.0,1,36,0,0,36,NO
38,38,1,38,38.0,1,38,0,0,38,NO
35,35,1,35,35.0,1,35,0,0,35,NO
91,93,2,93,46.5,2,91,0,0,46,YES
325,325,1,325,325.0,1,325,0,0,325,NO
190,190,1,190,190.0,1,190,0,0,190,NO
174,174,1,174,174.0,1,174,0,0,174,NO
134,134,1,134,134.0,1,134,0,0,134,NO
468,468,1,468,468.0,1,468,0,0,468,NO
172,172,1,172,172.0,1,172,0,0,172,NO
88,88,1,88,88.0,1,88,0,0,88,NO
42,42,1,42,42.0,1,42,0,0,42,NO
253,253,1,253,253.0,1,253,0,0,253,NO
186,186,1,186,186.0,1,186,0,0,186,NO
29,29,1,29,29.0,1,29,0,0,29,NO
8,8,1,8,8.0,1,8,0,0,8,NO
35,35,1,35,35.0,1,35,0,0,35,NO
63,63,1,63,63.0,1,63,0,0,63,NO
96,96,1,96,96.0,1,96,0,0,96,NO
210,210,1,210,210.0,1,210,0,0,210,NO
114,114,1,114,114.0,1,114,0,0,114,NO
83,83,1,83,83.0,1,83,0,0,83,NO
58,58,1,58,58.0,1,58,0,0,58,NO
47,47,1,47,47.0,1,47,0,0,47,NO
7,7,1,7,7.0,1,7,0,0,7,NO
157,157,1,157,157.0,1,157,0,0,157,NO
58,58,1,58,58.0,1,58,0,0,58,NO
56,56,1,56,56.0,1,56,0,0,56,NO
19,19,1,19,19.0,1,19,0,0,19,NO
53,53,1,53,53.0,1,53,0,0,53,NO
222,222,1,222,222.0,1,222,0,0,222,NO
284,284,1,284,284.0,1,284,0,0,284,NO
20,20,1,20,20.0,1,20,0,0,20,NO
286,286,1,286,286.0,1,286,0,0,286,NO
28,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
7,0,0,0,0.0,0,0,0,0,0,NO
14,0,0,0,0.0,0,0,0,0,0,NO
50,0,0,0,0.0,0,0,0,0,0,NO
95,5,1,4,4.0,1,4,1,1,5,YES
94,10,1,8,8.0,1,8,2,2,10,YES
137,0,0,0,0.0,0,0,0,0,0,NO
24,0,0,0,0.0,0,0,0,0,0,NO
109,0,0,0,0.0,0,0,0,0,0,NO
76,0,0,0,0.0,0,0,0,0,0,NO
22,0,0,0,0.0,0,0,0,0,0,NO
105,0,0,0,0.0,0,0,0,0,0,NO
41,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
9,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
83,0,0,0,0.0,0,0,0,0,0,NO
52,0,0,0,0.0,0,0,0,0,0,NO
63,0,0,0,0.0,0,0,0,0,0,NO
44,0,0,0,0.0,0,0,0,0,0,NO
40,0,0,0,0.0,0,0,0,0,0,NO
47,0,0,0,0.0,0,0,0,0,0,NO
51,0,0,0,0.0,0,0,0,0,0,NO
97,0,0,0,0.0,0,0,0,0,0,NO
40,0,0,0,0.0,0,0,0,0,0,NO
9,0,0,0,0.0,0,0,0,0,0,NO
32,0,0,0,0.0,0,0,0,0,0,NO
65,0,0,0,0.0,0,0,0,0,0,NO
101,0,0,0,0.0,0,0,0,0,0,NO
306,1,1,1,1.0,1,1,0,0,1,YES
114,2,1,2,2.0,1,2,0,0,2,YES
23,0,0,0,0.0,0,0,0,0,0,NO
17,0,0,0,0.0,0,0,0,0,0,NO
386,0,0,0,0.0,0,0,0,0,0,NO
301,0,0,0,0.0,0,0,0,0,0,NO
209,0,0,0,0.0,0,0,0,0,0,YES
40,0,0,0,0.0,0,0,0,0,0,NO
50,0,0,0,0.0,0,0,0,0,0,NO
170,4,1,1,1.0,1,1,3,3,4,YES
231,0,0,0,0.0,0,0,0,0,0,NO
24,0,0,0,0.0,0,0,0,0,0,NO
61,0,0,0,0.0,0,0,0,0,0,NO
59,0,0,0,0.0,0,0,0,0,0,NO
239,0,0,0,0.0,0,0,0,0,0,NO
95,0,0,0,0.0,0,0,0,0,0,NO
26,0,0,0,0.0,0,0,0,0,0,NO
269,0,0,0,0.0,0,0,0,0,0,NO
195,0,0,0,0.0,0,0,0,0,0,NO
26,0,0,0,0.0,0,0,0,0,0,NO
1,0,0,0,0.0,0,0,0,0,0,NO
17,0,0,0,0.0,0,0,0,0,0,NO
34,0,0,0,0.0,0,0,0,0,0,NO
22,0,0,0,0.0,0,0,0,0,0,NO
3,0,0,0,0.0,0,0,0,0,0,NO
9,0,0,0,0.0,0,0,0,0,0,NO
44,0,0,0,0.0,0,0,0,0,0,NO
9,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
93,0,0,0,0.0,0,0,0,0,0,NO
26,0,0,0,0.0,0,0,0,0,0,NO
24,0,0,0,0.0,0,0,0,0,0,NO
61,0,0,0,0.0,0,0,0,0,0,NO
76,0,0,0,0.0,0,0,0,0,0,NO
18,0,0,0,0.0,0,0,0,0,0,NO
18,0,0,0,0.0,0,0,0,0,0,NO
29,0,0,0,0.0,0,0,0,0,0,NO
7,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
15,0,0,0,0.0,0,0,0,0,0,NO
18,0,0,0,0.0,0,0,0,0,0,NO
72,0,0,0,0.0,0,0,0,0,0,NO
29,0,0,0,0.0,0,0,0,0,0,NO
194,0,0,0,0.0,0,0,0,0,0,NO
15290,0,0,0,0.0,0,0,0,0,0,NO
47,0,0,0,0.0,0,0,0,0,0,NO
90,0,0,0,0.0,0,0,0,0,0,NO
39,0,0,0,0.0,0,0,0,0,0,NO
65,0,0,0,0.0,0,0,0,0,0,NO
353,5,1,3,3.0,1,3,2,2,5,YES
335,0,0,0,0.0,0,0,0,0,0,NO
842,11,2,8,4.0,2,6,3,2,5,YES
66,15,1,9,9.0,1,9,6,6,15,YES
246,3,1,2,2.0,1,2,1,1,3,YES
86,0,0,0,0.0,0,0,0,0,0,NO
62,0,0,0,0.0,0,0,0,0,0,NO
68,0,0,0,0.0,0,0,0,0,0,NO
54,3,1,2,2.0,1,2,1,1,3,YES
69,4,1,2,2.0,1,2,2,2,4,YES
14,0,0,0,0.0,0,0,0,0,0,NO
281,18,3,17,5.666666666666667,2,12,1,1,6,YES
11,0,0,0,0.0,0,0,0,0,0,NO
74,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
55,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
22,0,0,0,0.0,0,0,0,0,0,NO
558,239,3,148,49.333333333333336,1,141,91,88,79,YES
40,0,0,0,0.0,0,0,0,0,0,NO
5,0,0,0,0.0,0,0,0,0,0,NO
74,0,0,0,0.0,0,0,0,0,0,NO
43,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
21,0,0,0,0.0,0,0,0,0,0,NO
4,0,0,0,0.0,0,0,0,0,0,NO
63,0,0,0,0.0,0,0,0,0,0,NO
169,0,0,0,0.0,0,0,0,0,0,NO
138,0,0,0,0.0,0,0,0,0,0,NO
75,0,0,0,0.0,0,0,0,0,0,NO
5,0,0,0,0.0,0,0,0,0,0,NO
4,0,0,0,0.0,0,0,0,0,0,NO
17,0,0,0,0.0,0,0,0,0,0,NO
85,5,1,3,3.0,1,3,2,2,5,YES
93,0,0,0,0.0,0,0,0,0,0,NO
706,11,1,6,6.0,1,6,5,5,11,YES
25,0,0,0,0.0,0,0,0,0,0,NO
21,0,0,0,0.0,0,0,0,0,0,NO
16,0,0,0,0.0,0,0,0,0,0,NO
662,19,2,10,5.0,2,6,9,6,9,YES
392,2,1,1,1.0,1,1,1,1,2,NO
46,0,0,0,0.0,0,0,0,0,0,NO
11,0,0,0,0.0,0,0,0,0,0,NO
37,0,0,0,0.0,0,0,0,0,0,NO
131,0,0,0,0.0,0,0,0,0,0,NO
104,6,1,3,3.0,1,3,3,3,6,YES
881,3,1,2,2.0,1,2,1,1,3,YES
47,0,0,0,0.0,0,0,0,0,0,NO
57,0,0,0,0.0,0,0,0,0,0,NO
4,0,0,0,0.0,0,0,0,0,0,NO
4,0,0,0,0.0,0,0,0,0,0,NO
347,3,1,2,2.0,1,2,1,1,3,YES
32,0,0,0,0.0,0,0,0,0,0,NO
29,0,0,0,0.0,0,0,0,0,0,NO
