"VERSION","FILE_NAME","LOC","LOC_TOUCHED","NUMBER_OF_REVISIONS","LOC_ADDED","AVG_LOC_ADDED","NUMBER_OF_AUTHORS","MAX_LOC_ADDED","TOTAL_LOC_REMOVED","MAX_LOC_REMOVED","AVG_LOC_TOUCHED","BUGGY"
"1","console/src/main/java/org/apache/syncope/console/pages/Todo.java","337","337","1","337","337.0","1","337","0","0","337","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java","121","137","2","129","64.5","2","121","8","8","68","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/UserRequestModalPage.java","88","88","1","88","88.0","1","88","0","0","88","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/UserTemplateModalPage.java","31","31","1","31","31.0","1","31","0","0","31","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/Users.java","97","101","2","99","49.5","2","97","2","2","50","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/VirtualSchemaModalPage.java","69","69","1","69","69.0","1","69","0","0","69","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/WelcomePage.java","17","19","2","18","9.0","2","17","1","1","9","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/AccountInformationPanel.java","30","30","1","30","30.0","1","30","0","0","30","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/AttributesPanel.java","156","245","3","217","72.33333333333333","2","156","28","28","81","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java","116","116","1","116","116.0","1","116","0","0","116","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/JQueryTabbedPanel.java","14","14","1","14","14.0","1","14","0","0","14","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java","153","178","2","171","85.5","2","153","7","7","89","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java","223","223","1","223","223.0","1","223","0","0","223","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java","178","210","2","194","97.0","2","178","16","16","105","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java","154","186","3","176","58.666666666666664","3","154","10","10","62","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java","189","213","3","199","66.33333333333333","2","189","14","7","71","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java","141","164","2","156","78.0","2","141","8","8","82","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java","323","375","5","342","68.4","3","323","33","15","75","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java","119","119","1","119","119.0","1","119","0","0","119","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java","35","62","2","51","25.5","2","35","11","11","31","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/ResultSetPanel.java","316","413","4","373","93.25","2","316","40","18","103","YES"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/RoleAttributesPanel.java","49","49","1","49","49.0","1","49","0","0","49","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java","120","120","1","120","120.0","1","120","0","0","120","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java","88","88","1","88","88.0","1","88","0","0","88","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java","58","58","1","58","58.0","1","58","0","0","58","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/RolesPanel.java","125","125","1","125","125.0","1","125","0","0","125","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java","178","205","2","196","98.0","2","178","9","9","102","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/StatusPanel.java","119","119","1","119","119.0","1","119","0","0","119","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java","192","248","2","225","112.5","2","192","23","23","124","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java","66","66","1","66","66.0","1","66","0","0","66","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/UserManagementResultPanel.java","227","227","1","227","227.0","1","227","0","0","227","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java","442","484","2","467","233.5","2","442","17","17","242","NO"
